GEOID,NAME,variable,estimate,moe,year,label_short,topic
2502747135,North Brookfield,B08303_005,286,100,2015,15 to 19 minutes,travel_time
2502747135,North Brookfield,B08303_006,169,87,2015,20 to 24 minutes,travel_time
2502747135,North Brookfield,B08303_007,92,55,2015,25 to 29 minutes,travel_time
2502747135,North Brookfield,B08303_008,250,94,2015,30 to 34 minutes,travel_time
2502747135,North Brookfield,B08303_009,46,36,2015,35 to 39 minutes,travel_time
2502747135,North Brookfield,B08303_010,157,82,2015,40 to 44 minutes,travel_time
2502747135,North Brookfield,B08303_011,361,106,2015,45 to 59 minutes,travel_time
2502747135,North Brookfield,B08303_012,328,105,2015,60 to 89 minutes,travel_time
2502747135,North Brookfield,B08303_013,125,72,2015,90 or more minutes,travel_time
2502750670,Oakham,B08303_002,22,15,2015,Less than 5 minutes,travel_time
2502750670,Oakham,B08303_003,56,23,2015,5 to 9 minutes,travel_time
2502750670,Oakham,B08303_004,38,18,2015,10 to 14 minutes,travel_time
2502750670,Oakham,B08303_005,60,24,2015,15 to 19 minutes,travel_time
2502750670,Oakham,B08303_006,101,32,2015,20 to 24 minutes,travel_time
2502750670,Oakham,B08303_007,50,23,2015,25 to 29 minutes,travel_time
2502750670,Oakham,B08303_008,184,48,2015,30 to 34 minutes,travel_time
2502750670,Oakham,B08303_009,39,14,2015,35 to 39 minutes,travel_time
2502750670,Oakham,B08303_010,94,28,2015,40 to 44 minutes,travel_time
2502750670,Oakham,B08303_011,167,37,2015,45 to 59 minutes,travel_time
2502750670,Oakham,B08303_012,82,24,2015,60 to 89 minutes,travel_time
2502750670,Oakham,B08303_013,26,16,2015,90 or more minutes,travel_time
2502751825,Oxford,B08303_002,240,141,2015,Less than 5 minutes,travel_time
2502751825,Oxford,B08303_003,512,143,2015,5 to 9 minutes,travel_time
2502751825,Oxford,B08303_004,658,178,2015,10 to 14 minutes,travel_time
2502751825,Oxford,B08303_005,707,197,2015,15 to 19 minutes,travel_time
2502751825,Oxford,B08303_006,1230,307,2015,20 to 24 minutes,travel_time
2502751825,Oxford,B08303_007,825,268,2015,25 to 29 minutes,travel_time
2502751825,Oxford,B08303_008,1134,274,2015,30 to 34 minutes,travel_time
2502751825,Oxford,B08303_009,167,74,2015,35 to 39 minutes,travel_time
2502751825,Oxford,B08303_010,203,94,2015,40 to 44 minutes,travel_time
2502751825,Oxford,B08303_011,636,224,2015,45 to 59 minutes,travel_time
2502751825,Oxford,B08303_012,434,162,2015,60 to 89 minutes,travel_time
2502751825,Oxford,B08303_013,136,89,2015,90 or more minutes,travel_time
2502752420,Paxton,B08303_002,35,33,2015,Less than 5 minutes,travel_time
2502752420,Paxton,B08303_003,178,70,2015,5 to 9 minutes,travel_time
2502752420,Paxton,B08303_004,213,88,2015,10 to 14 minutes,travel_time
2502752420,Paxton,B08303_005,300,97,2015,15 to 19 minutes,travel_time
2502752420,Paxton,B08303_006,459,107,2015,20 to 24 minutes,travel_time
2502752420,Paxton,B08303_007,321,121,2015,25 to 29 minutes,travel_time
2502752420,Paxton,B08303_008,330,107,2015,30 to 34 minutes,travel_time
2502752420,Paxton,B08303_009,110,62,2015,35 to 39 minutes,travel_time
2502752420,Paxton,B08303_010,81,40,2015,40 to 44 minutes,travel_time
2502752420,Paxton,B08303_011,175,74,2015,45 to 59 minutes,travel_time
2502752420,Paxton,B08303_012,218,80,2015,60 to 89 minutes,travel_time
2502752420,Paxton,B08303_013,49,40,2015,90 or more minutes,travel_time
2502755395,Princeton,B08303_002,36,24,2015,Less than 5 minutes,travel_time
2502755395,Princeton,B08303_003,51,29,2015,5 to 9 minutes,travel_time
2502755395,Princeton,B08303_004,106,61,2015,10 to 14 minutes,travel_time
2502755395,Princeton,B08303_005,74,45,2015,15 to 19 minutes,travel_time
2502755395,Princeton,B08303_006,276,74,2015,20 to 24 minutes,travel_time
2502755395,Princeton,B08303_007,200,73,2015,25 to 29 minutes,travel_time
2502755395,Princeton,B08303_008,263,80,2015,30 to 34 minutes,travel_time
2502755395,Princeton,B08303_009,50,33,2015,35 to 39 minutes,travel_time
2502755395,Princeton,B08303_010,80,42,2015,40 to 44 minutes,travel_time
2502755395,Princeton,B08303_011,264,77,2015,45 to 59 minutes,travel_time
2502755395,Princeton,B08303_012,195,80,2015,60 to 89 minutes,travel_time
2502755395,Princeton,B08303_013,107,52,2015,90 or more minutes,travel_time
2502758825,Rutland,B08303_002,51,49,2015,Less than 5 minutes,travel_time
2502758825,Rutland,B08303_003,242,121,2015,5 to 9 minutes,travel_time
2502758825,Rutland,B08303_004,185,78,2015,10 to 14 minutes,travel_time
2502758825,Rutland,B08303_005,211,78,2015,15 to 19 minutes,travel_time
2502758825,Rutland,B08303_006,495,182,2015,20 to 24 minutes,travel_time
2502758825,Rutland,B08303_007,532,145,2015,25 to 29 minutes,travel_time
2502758825,Rutland,B08303_008,773,195,2015,30 to 34 minutes,travel_time
2502758825,Rutland,B08303_009,252,79,2015,35 to 39 minutes,travel_time
2502758825,Rutland,B08303_010,418,161,2015,40 to 44 minutes,travel_time
2502758825,Rutland,B08303_011,329,133,2015,45 to 59 minutes,travel_time
2502758825,Rutland,B08303_012,516,179,2015,60 to 89 minutes,travel_time
2502758825,Rutland,B08303_013,227,122,2015,90 or more minutes,travel_time
2502761800,Shrewsbury,B08303_002,287,130,2015,Less than 5 minutes,travel_time
2502761800,Shrewsbury,B08303_003,1314,221,2015,5 to 9 minutes,travel_time
2502761800,Shrewsbury,B08303_004,2431,340,2015,10 to 14 minutes,travel_time
2502761800,Shrewsbury,B08303_005,2891,383,2015,15 to 19 minutes,travel_time
2502761800,Shrewsbury,B08303_006,2946,372,2015,20 to 24 minutes,travel_time
2502761800,Shrewsbury,B08303_007,966,249,2015,25 to 29 minutes,travel_time
2502761800,Shrewsbury,B08303_008,1927,328,2015,30 to 34 minutes,travel_time
2502761800,Shrewsbury,B08303_009,536,131,2015,35 to 39 minutes,travel_time
2502761800,Shrewsbury,B08303_010,570,182,2015,40 to 44 minutes,travel_time
2502761800,Shrewsbury,B08303_011,1734,323,2015,45 to 59 minutes,travel_time
2502761800,Shrewsbury,B08303_012,1402,289,2015,60 to 89 minutes,travel_time
2502761800,Shrewsbury,B08303_013,561,174,2015,90 or more minutes,travel_time
2502766105,Spencer,B08303_002,155,86,2015,Less than 5 minutes,travel_time
2502766105,Spencer,B08303_003,512,296,2015,5 to 9 minutes,travel_time
2502766105,Spencer,B08303_004,624,250,2015,10 to 14 minutes,travel_time
2502766105,Spencer,B08303_005,460,159,2015,15 to 19 minutes,travel_time
2502766105,Spencer,B08303_006,553,201,2015,20 to 24 minutes,travel_time
2502766105,Spencer,B08303_007,347,147,2015,25 to 29 minutes,travel_time
2502766105,Spencer,B08303_008,1087,230,2015,30 to 34 minutes,travel_time
2502766105,Spencer,B08303_009,278,105,2015,35 to 39 minutes,travel_time
2502766105,Spencer,B08303_010,354,142,2015,40 to 44 minutes,travel_time
2502766105,Spencer,B08303_011,662,200,2015,45 to 59 minutes,travel_time
2502766105,Spencer,B08303_012,412,137,2015,60 to 89 minutes,travel_time
2502766105,Spencer,B08303_013,257,127,2015,90 or more minutes,travel_time
2502768155,Sturbridge,B08303_002,126,89,2015,Less than 5 minutes,travel_time
2502768155,Sturbridge,B08303_003,439,126,2015,5 to 9 minutes,travel_time
2502768155,Sturbridge,B08303_004,574,188,2015,10 to 14 minutes,travel_time
2502768155,Sturbridge,B08303_005,385,195,2015,15 to 19 minutes,travel_time
2502768155,Sturbridge,B08303_006,303,119,2015,20 to 24 minutes,travel_time
2502768155,Sturbridge,B08303_007,218,99,2015,25 to 29 minutes,travel_time
2502768155,Sturbridge,B08303_008,538,177,2015,30 to 34 minutes,travel_time
2502768155,Sturbridge,B08303_009,191,91,2015,35 to 39 minutes,travel_time
2502768155,Sturbridge,B08303_010,199,74,2015,40 to 44 minutes,travel_time
2502768155,Sturbridge,B08303_011,763,220,2015,45 to 59 minutes,travel_time
2502768155,Sturbridge,B08303_012,333,122,2015,60 to 89 minutes,travel_time
2502768155,Sturbridge,B08303_013,100,58,2015,90 or more minutes,travel_time
2502768610,Sutton,B08303_002,182,104,2015,Less than 5 minutes,travel_time
2502768610,Sutton,B08303_003,269,124,2015,5 to 9 minutes,travel_time
2502768610,Sutton,B08303_004,318,115,2015,10 to 14 minutes,travel_time
2502768610,Sutton,B08303_005,550,172,2015,15 to 19 minutes,travel_time
2502768610,Sutton,B08303_006,867,223,2015,20 to 24 minutes,travel_time
2502768610,Sutton,B08303_007,346,128,2015,25 to 29 minutes,travel_time
2502768610,Sutton,B08303_008,768,181,2015,30 to 34 minutes,travel_time
2502768610,Sutton,B08303_009,93,52,2015,35 to 39 minutes,travel_time
2502768610,Sutton,B08303_010,171,92,2015,40 to 44 minutes,travel_time
2502768610,Sutton,B08303_011,484,131,2015,45 to 59 minutes,travel_time
2502768610,Sutton,B08303_012,550,159,2015,60 to 89 minutes,travel_time
2502768610,Sutton,B08303_013,92,55,2015,90 or more minutes,travel_time
2502771480,Upton,B08303_002,108,58,2015,Less than 5 minutes,travel_time
2502771480,Upton,B08303_003,320,118,2015,5 to 9 minutes,travel_time
2502771480,Upton,B08303_004,290,120,2015,10 to 14 minutes,travel_time
2502771480,Upton,B08303_005,272,117,2015,15 to 19 minutes,travel_time
2502771480,Upton,B08303_006,376,116,2015,20 to 24 minutes,travel_time
2502771480,Upton,B08303_007,257,109,2015,25 to 29 minutes,travel_time
2502771480,Upton,B08303_008,574,152,2015,30 to 34 minutes,travel_time
2502771480,Upton,B08303_009,187,81,2015,35 to 39 minutes,travel_time
2502771480,Upton,B08303_010,361,129,2015,40 to 44 minutes,travel_time
2502771480,Upton,B08303_011,543,182,2015,45 to 59 minutes,travel_time
2502771480,Upton,B08303_012,483,157,2015,60 to 89 minutes,travel_time
2502771480,Upton,B08303_013,112,66,2015,90 or more minutes,travel_time
2502771620,Uxbridge,B08303_002,260,203,2015,Less than 5 minutes,travel_time
2502771620,Uxbridge,B08303_003,259,113,2015,5 to 9 minutes,travel_time
2502771620,Uxbridge,B08303_004,827,201,2015,10 to 14 minutes,travel_time
2502771620,Uxbridge,B08303_005,687,246,2015,15 to 19 minutes,travel_time
2502771620,Uxbridge,B08303_006,769,200,2015,20 to 24 minutes,travel_time
2502771620,Uxbridge,B08303_007,518,191,2015,25 to 29 minutes,travel_time
2502771620,Uxbridge,B08303_008,1198,266,2015,30 to 34 minutes,travel_time
2502771620,Uxbridge,B08303_009,253,94,2015,35 to 39 minutes,travel_time
2502771620,Uxbridge,B08303_010,309,112,2015,40 to 44 minutes,travel_time
2502771620,Uxbridge,B08303_011,966,211,2015,45 to 59 minutes,travel_time
2502771620,Uxbridge,B08303_012,643,194,2015,60 to 89 minutes,travel_time
2502771620,Uxbridge,B08303_013,228,85,2015,90 or more minutes,travel_time
2502773090,Warren,B08303_002,91,85,2015,Less than 5 minutes,travel_time
2502773090,Warren,B08303_003,133,84,2015,5 to 9 minutes,travel_time
2502773090,Warren,B08303_004,229,124,2015,10 to 14 minutes,travel_time
2502773090,Warren,B08303_005,336,157,2015,15 to 19 minutes,travel_time
2502773090,Warren,B08303_006,140,94,2015,20 to 24 minutes,travel_time
2502773090,Warren,B08303_007,121,77,2015,25 to 29 minutes,travel_time
2502773090,Warren,B08303_008,299,131,2015,30 to 34 minutes,travel_time
2502773090,Warren,B08303_009,89,80,2015,35 to 39 minutes,travel_time
2502773090,Warren,B08303_010,60,86,2015,40 to 44 minutes,travel_time
2502773090,Warren,B08303_011,337,132,2015,45 to 59 minutes,travel_time
2502773090,Warren,B08303_012,295,155,2015,60 to 89 minutes,travel_time
2502773090,Warren,B08303_013,100,77,2015,90 or more minutes,travel_time
2502773895,Webster,B08303_002,339,153,2015,Less than 5 minutes,travel_time
2502773895,Webster,B08303_003,996,221,2015,5 to 9 minutes,travel_time
2502773895,Webster,B08303_004,1016,206,2015,10 to 14 minutes,travel_time
2502773895,Webster,B08303_005,691,168,2015,15 to 19 minutes,travel_time
2502773895,Webster,B08303_006,924,210,2015,20 to 24 minutes,travel_time
2502773895,Webster,B08303_007,606,142,2015,25 to 29 minutes,travel_time
2502773895,Webster,B08303_008,915,218,2015,30 to 34 minutes,travel_time
2502773895,Webster,B08303_009,371,157,2015,35 to 39 minutes,travel_time
2502773895,Webster,B08303_010,200,101,2015,40 to 44 minutes,travel_time
2502773895,Webster,B08303_011,687,196,2015,45 to 59 minutes,travel_time
2502773895,Webster,B08303_012,557,152,2015,60 to 89 minutes,travel_time
2502773895,Webster,B08303_013,209,97,2015,90 or more minutes,travel_time
2502775015,Westborough,B08303_002,177,67,2015,Less than 5 minutes,travel_time
2502775015,Westborough,B08303_003,605,135,2015,5 to 9 minutes,travel_time
2502775015,Westborough,B08303_004,1070,208,2015,10 to 14 minutes,travel_time
2502775015,Westborough,B08303_005,989,191,2015,15 to 19 minutes,travel_time
2502775015,Westborough,B08303_006,1337,228,2015,20 to 24 minutes,travel_time
2502775015,Westborough,B08303_007,536,132,2015,25 to 29 minutes,travel_time
2502775015,Westborough,B08303_008,1117,204,2015,30 to 34 minutes,travel_time
2502775015,Westborough,B08303_009,423,146,2015,35 to 39 minutes,travel_time
2502775015,Westborough,B08303_010,401,121,2015,40 to 44 minutes,travel_time
2502775015,Westborough,B08303_011,1119,173,2015,45 to 59 minutes,travel_time
2502775015,Westborough,B08303_012,849,165,2015,60 to 89 minutes,travel_time
2502775015,Westborough,B08303_013,287,111,2015,90 or more minutes,travel_time
2502775155,West Boylston,B08303_002,217,119,2015,Less than 5 minutes,travel_time
2502775155,West Boylston,B08303_003,304,119,2015,5 to 9 minutes,travel_time
2502775155,West Boylston,B08303_004,212,81,2015,10 to 14 minutes,travel_time
2502775155,West Boylston,B08303_005,471,150,2015,15 to 19 minutes,travel_time
2502775155,West Boylston,B08303_006,472,126,2015,20 to 24 minutes,travel_time
2502775155,West Boylston,B08303_007,225,75,2015,25 to 29 minutes,travel_time
2502775155,West Boylston,B08303_008,235,85,2015,30 to 34 minutes,travel_time
2502775155,West Boylston,B08303_009,59,34,2015,35 to 39 minutes,travel_time
2502775155,West Boylston,B08303_010,112,51,2015,40 to 44 minutes,travel_time
2502775155,West Boylston,B08303_011,180,81,2015,45 to 59 minutes,travel_time
2502775155,West Boylston,B08303_012,212,88,2015,60 to 89 minutes,travel_time
2502775155,West Boylston,B08303_013,62,41,2015,90 or more minutes,travel_time
2502775400,West Brookfield,B08303_002,49,31,2015,Less than 5 minutes,travel_time
2502775400,West Brookfield,B08303_003,270,99,2015,5 to 9 minutes,travel_time
2502775400,West Brookfield,B08303_004,195,81,2015,10 to 14 minutes,travel_time
2502775400,West Brookfield,B08303_005,222,79,2015,15 to 19 minutes,travel_time
2502775400,West Brookfield,B08303_006,307,97,2015,20 to 24 minutes,travel_time
2502775400,West Brookfield,B08303_007,100,42,2015,25 to 29 minutes,travel_time
2502775400,West Brookfield,B08303_008,157,68,2015,30 to 34 minutes,travel_time
2502775400,West Brookfield,B08303_009,72,45,2015,35 to 39 minutes,travel_time
2502775400,West Brookfield,B08303_010,51,45,2015,40 to 44 minutes,travel_time
2502775400,West Brookfield,B08303_011,259,92,2015,45 to 59 minutes,travel_time
2502775400,West Brookfield,B08303_012,161,74,2015,60 to 89 minutes,travel_time
2502775400,West Brookfield,B08303_013,37,36,2015,90 or more minutes,travel_time
2502782000,Worcester,B08303_002,1566,282,2015,Less than 5 minutes,travel_time
2502782000,Worcester,B08303_003,7393,617,2015,5 to 9 minutes,travel_time
2502782000,Worcester,B08303_004,14474,801,2015,10 to 14 minutes,travel_time
2502782000,Worcester,B08303_005,16466,998,2015,15 to 19 minutes,travel_time
2502782000,Worcester,B08303_006,10975,679,2015,20 to 24 minutes,travel_time
2502782000,Worcester,B08303_007,4428,547,2015,25 to 29 minutes,travel_time
2502782000,Worcester,B08303_008,9441,665,2015,30 to 34 minutes,travel_time
2502782000,Worcester,B08303_009,1522,279,2015,35 to 39 minutes,travel_time
2502782000,Worcester,B08303_010,2124,367,2015,40 to 44 minutes,travel_time
2502782000,Worcester,B08303_011,4604,497,2015,45 to 59 minutes,travel_time
2502782000,Worcester,B08303_012,4543,560,2015,60 to 89 minutes,travel_time
2502782000,Worcester,B08303_013,1523,239,2015,90 or more minutes,travel_time
2502702760,Auburn,B08303_002,185,65,2016,Less than 5 minutes,travel_time
2502702760,Auburn,B08303_003,748,141,2016,5 to 9 minutes,travel_time
2502702760,Auburn,B08303_004,1013,173,2016,10 to 14 minutes,travel_time
2502702760,Auburn,B08303_005,1203,186,2016,15 to 19 minutes,travel_time
2502702760,Auburn,B08303_006,1283,192,2016,20 to 24 minutes,travel_time
2502702760,Auburn,B08303_007,517,134,2016,25 to 29 minutes,travel_time
2502702760,Auburn,B08303_008,989,168,2016,30 to 34 minutes,travel_time
2502702760,Auburn,B08303_009,214,73,2016,35 to 39 minutes,travel_time
2502702760,Auburn,B08303_010,399,114,2016,40 to 44 minutes,travel_time
2502702760,Auburn,B08303_011,577,124,2016,45 to 59 minutes,travel_time
2502702760,Auburn,B08303_012,587,119,2016,60 to 89 minutes,travel_time
2502702760,Auburn,B08303_013,293,97,2016,90 or more minutes,travel_time
2502703740,Barre,B08303_002,16,26,2016,Less than 5 minutes,travel_time
2502703740,Barre,B08303_003,273,124,2016,5 to 9 minutes,travel_time
2502703740,Barre,B08303_004,280,139,2016,10 to 14 minutes,travel_time
2502703740,Barre,B08303_005,106,71,2016,15 to 19 minutes,travel_time
2502703740,Barre,B08303_006,118,70,2016,20 to 24 minutes,travel_time
2502703740,Barre,B08303_007,135,119,2016,25 to 29 minutes,travel_time
2502703740,Barre,B08303_008,255,110,2016,30 to 34 minutes,travel_time
2502703740,Barre,B08303_009,46,48,2016,35 to 39 minutes,travel_time
2502703740,Barre,B08303_010,133,71,2016,40 to 44 minutes,travel_time
2502703740,Barre,B08303_011,466,163,2016,45 to 59 minutes,travel_time
2502703740,Barre,B08303_012,288,125,2016,60 to 89 minutes,travel_time
2502703740,Barre,B08303_013,125,72,2016,90 or more minutes,travel_time
2502705490,Berlin,B08303_002,106,47,2016,Less than 5 minutes,travel_time
2502705490,Berlin,B08303_003,165,58,2016,5 to 9 minutes,travel_time
2502705490,Berlin,B08303_004,129,44,2016,10 to 14 minutes,travel_time
2502705490,Berlin,B08303_005,270,65,2016,15 to 19 minutes,travel_time
2502705490,Berlin,B08303_006,261,75,2016,20 to 24 minutes,travel_time
2502705490,Berlin,B08303_007,62,33,2016,25 to 29 minutes,travel_time
2502705490,Berlin,B08303_008,248,67,2016,30 to 34 minutes,travel_time
2502705490,Berlin,B08303_009,26,16,2016,35 to 39 minutes,travel_time
2502705490,Berlin,B08303_010,51,28,2016,40 to 44 minutes,travel_time
2502705490,Berlin,B08303_011,161,54,2016,45 to 59 minutes,travel_time
2502705490,Berlin,B08303_012,188,60,2016,60 to 89 minutes,travel_time
2502705490,Berlin,B08303_013,39,27,2016,90 or more minutes,travel_time
2502706015,Blackstone,B08303_002,110,67,2016,Less than 5 minutes,travel_time
